secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
542,98,183,0.023,0,0,388,212.8,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
543,98,183,0.023,0,0,392,212.8,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
544,98,183,0.023,0,0,401,212.8,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
545,98,184,0.023,0,0,409,212.8,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
546,99,184,0.023,0,0,414,212.8,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
547,99,185,0.023,0,0,416,212.8,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
548,100,185,0.023,0,0,421,212.8,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
549,99,185,0.023,0,0,416,212.8,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
550,100,185,0.023,0,0,406,212.8,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
551,99,185,0.023,0,0,403,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
552,99,185,0.023,0,0,404,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
553,100,185,0.023,0,0,391,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
554,98,185,0.023,0,0,389,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
555,96,185,0.023,0,0,393,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
556,96,185,0.023,0,0,391,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
557,97,185,0.023,0,0,408,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
558,98,185,0.023,0,0,411,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
559,98,186,0.023,0,0,403,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
560,96,187,0.023,0,0,404,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
561,98,187,0.023,0,0,398,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
562,98,188,0.023,0,0,265,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
563,98,188,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
564,98,188,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
565,98,188,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
566,98,188,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
567,0,188,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
568,0,188,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
569,0,187,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
570,0,187,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
571,0,187,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
572,0,187,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
573,0,187,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
574,0,186,0.023,0,0,0,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
575,0,186,0.023,0,0,0,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
576,0,186,0.023,0,0,0,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
577,0,186,0.023,0,0,0,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
578,0,186,0.023,0,0,0,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
579,0,186,0.023,0,0,0,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
580,0,186,0.023,0,0,0,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
581,0,186,0.023,0,0,0,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
582,0,185,0.023,0,0,0,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
583,0,185,0.023,0,0,0,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
584,0,185,0.023,0,0,58,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
585,2,185,0.023,0,0,72,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
586,2,185,0.023,0,0,63,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
587,23,184,0.023,0,0,127,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
588,23,184,0.023,0,0,127,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
589,23,183,0.023,0,0,121,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
590,27,183,0.023,0,0,114,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
591,27,182,0.023,0,0,99,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
592,27,182,0.023,0,0,95,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
593,26,182,0.023,0,0,94,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
594,26,182,0.023,0,0,92,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
595,27,182,0.023,0,0,123,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
596,27,182,0.023,0,0,124,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
597,29,182,0.023,0,0,123,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
598,29,182,0.023,0,0,124,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
599,29,182,0.023,0,0,122,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
600,29,182,0.023,0,0,119,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
601,31,182,0.023,0,0,118,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
602,31,182,0.023,0,0,117,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
603,33,182,0.023,0,0,143,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
604,33,181,0.023,0,0,139,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
605,36,181,0.023,0,0,132,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
606,38,180,0.023,0,0,121,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
607,38,180,0.023,0,0,121,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
608,40,179,0.023,0,0,127,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
609,42,179,0.023,0,0,126,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
610,42,178,0.023,0,0,160,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
611,45,178,0.023,0,0,150,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
612,48,178,0.023,0,0,154,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
613,51,177,0.023,0,0,158,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
614,54,177,0.023,0,0,149,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
615,56,176,0.023,0,0,140,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
616,57,175,0.023,0,0,128,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
617,58,175,0.023,0,0,118,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
618,60,174,0.023,0,0,121,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
619,61,174,0.023,0,0,124,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
620,62,173,0.023,0,0,129,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
621,63,173,0.023,0,0,131,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
622,63,172,0.023,0,0,132,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
623,64,172,0.023,0,0,131,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
624,64,171,0.023,0,0,127,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
625,65,171,0.023,0,0,124,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
626,65,170,0.023,0,0,120,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
627,65,170,0.023,0,0,124,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
628,65,169,0.023,0,0,130,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
629,66,169,0.023,0,0,130,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
630,65,168,0.023,0,0,120,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
631,65,166,0.023,0,0,109,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
632,65,164,0.023,0,0,103,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
633,65,162,0.023,0,0,115,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
634,66,159,0.023,0,0,132,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
635,68,155,0.023,0,0,143,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
636,69,152,0.023,0,0,140,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
637,69,149,0.023,0,0,132,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
638,69,148,0.023,0,0,126,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
639,70,147,0.023,0,0,125,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
640,71,147,0.023,0,0,132,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
641,72,147,0.023,0,0,127,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
642,72,146,0.023,0,0,123,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
643,72,146,0.023,0,0,122,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
644,72,146,0.023,0,0,121,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
645,72,146,0.023,0,0,129,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
646,73,146,0.023,0,0,125,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
647,72,146,0.023,0,0,120,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
648,72,146,0.023,0,0,113,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
649,71,146,0.023,0,0,105,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
650,70,146,0.023,0,0,108,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
651,70,145,0.023,0,0,109,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
652,71,145,0.023,0,0,120,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
653,71,144,0.023,0,0,132,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
654,72,143,0.023,0,0,135,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
655,72,143,0.023,0,0,137,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
656,72,143,0.023,0,0,136,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
657,73,142,0.023,0,0,133,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
658,73,141,0.023,0,0,141,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
659,74,139,0.023,0,0,138,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
660,75,139,0.023,0,0,142,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
661,76,138,0.023,0,0,140,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
662,76,138,0.023,0,0,134,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
663,76,139,0.023,0,0,129,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
664,76,138,0.023,0,0,119,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
665,77,138,0.023,0,0,112,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
666,75,138,0.023,0,0,104,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
667,74,138,0.023,0,0,96,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
668,73,138,0.023,0,0,93,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
669,72,138,0.023,0,0,90,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
670,72,138,0.023,0,0,102,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
671,72,137,0.023,0,0,116,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
672,73,137,0.023,0,0,130,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
673,73,137,0.023,0,0,141,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
674,74,137,0.023,0,0,138,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
675,74,137,0.023,0,0,133,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
676,73,138,0.023,0,0,123,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
677,73,138,0.023,0,0,121,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
678,73,138,0.023,0,0,118,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
679,74,138,0.023,0,0,125,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
680,74,139,0.023,0,0,131,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
681,75,138,0.023,0,0,135,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
682,74,137,0.023,0,0,134,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
683,75,137,0.023,0,0,122,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
684,75,138,0.023,0,0,117,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
685,75,138,0.023,0,0,109,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
686,74,138,0.023,0,0,115,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
687,75,138,0.023,0,0,116,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
688,75,137,0.023,0,0,120,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
689,74,136,0.023,0,0,119,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
690,75,136,0.023,0,0,115,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
691,75,136,0.023,0,0,116,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
692,74,136,0.023,0,0,111,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
693,74,135,0.023,0,0,117,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
694,74,135,0.023,0,0,120,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
695,75,135,0.023,0,0,128,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
696,74,135,0.023,0,0,127,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
697,74,134,0.023,0,0,124,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
698,74,134,0.023,0,0,114,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
699,73,134,0.023,0,0,114,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
700,73,133,0.023,0,0,109,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
701,73,132,0.023,0,0,115,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
702,73,132,0.023,0,0,114,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
703,73,131,0.023,0,0,121,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
704,73,131,0.023,0,0,121,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
705,73,131,0.023,0,0,120,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
706,72,130,0.023,0,0,122,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
707,73,130,0.023,0,0,116,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
708,73,130,0.023,0,0,119,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
709,72,130,0.023,0,0,113,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
710,72,130,0.023,0,0,114,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
711,72,129,0.023,0,0,114,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
712,72,128,0.023,0,0,117,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
713,72,128,0.023,0,0,122,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
714,72,127,0.023,0,0,114,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
715,72,127,0.023,0,0,114,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
716,72,127,0.023,0,0,106,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
717,72,127,0.023,0,0,105,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
718,71,127,0.023,0,0,115,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
719,71,126,0.023,0,0,110,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
720,71,126,0.023,0,0,118,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
721,71,126,0.023,0,0,118,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
722,71,126,0.023,0,0,114,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
723,71,125,0.023,0,0,116,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
