secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
724,70,125,0.023,0,0,106,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
725,70,125,0.023,0,0,107,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
726,71,124,0.023,0,0,117,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
727,71,123,0.023,0,0,124,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
728,72,123,0.023,0,0,133,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
729,72,123,0.023,0,0,134,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
730,73,123,0.023,0,0,130,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
731,74,123,0.023,0,0,132,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
732,74,123,0.023,0,0,129,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
733,74,123,0.023,0,0,132,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
734,73,123,0.023,0,0,127,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
735,74,123,0.023,0,0,126,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
736,74,123,0.023,0,0,115,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
737,73,122,0.023,0,0,104,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
738,73,122,0.023,0,0,104,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
739,72,122,0.023,0,0,105,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
740,72,123,0.023,0,0,119,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
741,73,123,0.023,0,0,123,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
742,73,123,0.023,0,0,129,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
743,73,122,0.023,0,0,127,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
744,73,122,0.023,0,0,131,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
745,74,122,0.023,0,0,134,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
746,74,122,0.023,0,0,136,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
747,75,122,0.023,0,0,139,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
748,74,122,0.023,0,0,132,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
749,74,123,0.023,0,0,129,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
750,75,123,0.023,0,0,132,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
751,76,123,0.023,0,0,141,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
752,77,123,0.023,0,0,139,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
753,78,123,0.023,0,0,137,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
754,77,124,0.023,0,0,115,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
755,77,124,0.023,0,0,117,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
756,77,124,0.023,0,0,111,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
757,76,124,0.023,0,0,115,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
758,76,124,0.023,0,0,115,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
759,76,124,0.023,0,0,112,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
760,73,124,0.023,0,0,113,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
761,75,124,0.023,0,0,123,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
762,76,124,0.023,0,0,143,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
763,77,124,0.023,0,0,143,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
764,76,125,0.023,0,0,140,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
765,75,126,0.023,0,0,110,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
766,75,126,0.023,0,0,102,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
767,75,126,0.023,0,0,100,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
768,74,126,0.023,0,0,112,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
769,75,125,0.023,0,0,119,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
770,75,125,0.023,0,0,122,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
771,75,125,0.023,0,0,120,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
772,74,124,0.023,0,0,117,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
773,75,124,0.023,0,0,117,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
774,75,123,0.023,0,0,122,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
775,76,124,0.023,0,0,124,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
776,75,123,0.023,0,0,127,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
777,75,123,0.023,0,0,124,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
778,75,123,0.023,0,0,124,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
779,75,122,0.023,0,0,124,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
780,75,122,0.023,0,0,125,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
781,76,122,0.023,0,0,124,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
782,76,122,0.023,0,0,120,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
783,75,122,0.023,0,0,116,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
784,75,122,0.023,0,0,114,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
785,75,122,0.023,0,0,116,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
786,75,121,0.023,0,0,120,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
787,74,122,0.023,0,0,125,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
788,75,122,0.023,0,0,125,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
789,74,123,0.023,0,0,122,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
790,74,123,0.023,0,0,122,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
791,75,123,0.023,0,0,120,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
792,75,123,0.023,0,0,124,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
793,75,123,0.023,0,0,128,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
794,76,123,0.023,0,0,136,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
795,76,123,0.023,0,0,134,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
796,76,123,0.023,0,0,135,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
797,77,123,0.023,0,0,129,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
798,77,122,0.023,0,0,128,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
799,76,122,0.023,0,0,116,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
800,77,122,0.023,0,0,114,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
801,75,122,0.023,0,0,106,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
802,74,122,0.023,0,0,106,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
803,74,122,0.023,0,0,108,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
804,74,122,0.023,0,0,104,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
805,72,122,0.023,0,0,104,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
806,72,122,0.023,0,0,106,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
807,72,121,0.023,0,0,112,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
808,72,121,0.023,0,0,117,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
809,72,120,0.023,0,0,121,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
810,72,120,0.023,0,0,125,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
811,72,120,0.023,0,0,122,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
812,72,119,0.023,0,0,128,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
813,72,119,0.023,0,0,124,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
814,72,119,0.023,0,0,123,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
815,72,119,0.023,0,0,130,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
816,73,118,0.023,0,0,127,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
817,73,118,0.023,0,0,133,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
818,73,118,0.023,0,0,125,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
819,72,118,0.023,0,0,118,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
820,72,118,0.023,0,0,113,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
821,71,119,0.023,0,0,105,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
822,70,120,0.023,0,0,113,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
823,70,120,0.023,0,0,113,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
824,70,120,0.023,0,0,115,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
825,69,119,0.023,0,0,117,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
826,69,119,0.023,0,0,111,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
827,68,119,0.023,0,0,109,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
828,68,118,0.023,0,0,115,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
829,69,118,0.023,0,0,118,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
830,69,118,0.023,0,0,122,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
831,70,117,0.023,0,0,124,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
832,70,117,0.023,0,0,118,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
833,69,117,0.023,0,0,114,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
834,69,117,0.023,0,0,115,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
835,69,117,0.023,0,0,112,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
836,68,117,0.023,0,0,108,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
837,67,117,0.023,0,0,107,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
838,67,117,0.023,0,0,108,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
839,66,117,0.023,0,0,111,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
840,66,117,0.023,0,0,111,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
841,65,117,0.023,0,0,108,213.6,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
842,65,117,0.023,0,0,109,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
843,65,117,0.023,0,0,117,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
844,65,116,0.023,0,0,122,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
845,64,116,0.023,0,0,120,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
846,64,115,0.023,0,0,118,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
847,65,115,0.023,0,0,117,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
848,65,115,0.023,0,0,123,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
849,64,115,0.023,0,0,121,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
850,63,115,0.023,0,0,109,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
851,61,116,0.023,0,0,99,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
852,60,116,0.023,0,0,89,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
853,58,116,0.023,0,0,88,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
854,56,116,0.023,0,0,91,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
855,56,116,0.023,0,0,93,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
856,56,116,0.023,0,0,101,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
857,55,116,0.023,0,0,109,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
858,55,116,0.023,0,0,117,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
859,53,116,0.023,0,0,115,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
860,53,116,0.023,0,0,106,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
861,51,117,0.023,0,0,96,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
862,50,117,0.023,0,0,97,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
863,50,117,0.023,0,0,100,213,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
864,49,117,0.023,0,0,106,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
865,48,117,0.023,0,0,107,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
866,46,117,0.023,0,0,96,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
867,43,117,0.023,0,0,92,213.2,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
868,43,117,0.023,0,0,93,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
869,39,116,0.023,0,0,59,213.4,5.68653700,45.19801400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
870,39,116,0.023,0,0,63,213.4,5.68653000,45.19802500,0,0,-255,0,-255,0,0,0,0,0,0,0,0
871,32,116,0.025,1.44,0,55,213.4,5.68652400,45.19803300,0,0,-255,0,-255,0,0,0,0,0,0,0,0
872,32,115,0.027,2.88,0,3,213.6,5.68652400,45.19803300,0,1,-255,0,-255,0,0,0,0,0,0,0,0
873,32,116,0.027,2.88,0,0,213.6,5.68652400,45.19803300,0,2,-255,0,-255,0,0,0,0,0,0,0,0
874,32,115,0.027,2.88,0,0,213.6,5.68652400,45.19803300,0,3,-255,0,-255,0,0,0,0,0,0,0,0
875,32,115,0.027,2.88,0,0,213.6,5.68652400,45.19803300,0,4,-255,0,-255,0,0,0,0,0,0,0,0
876,0,115,0.027,1.44,0,0,213.6,5.68652400,45.19803300,0,5,-255,0,-255,0,0,0,0,0,0,0,0
877,0,115,0.027,0,0,0,213.6,5.68652400,45.19803300,0,6,-255,0,-255,0,0,0,0,0,0,0,0
878,0,115,0.027,0,0,0,213.6,5.68652400,45.19803300,0,7,-255,0,-255,0,0,0,0,0,0,0,0
879,0,115,0.027,0,0,0,213.6,5.68652400,45.19803300,0,8,-255,0,-255,0,0,0,0,0,0,0,0
880,0,114,0.027,0,0,0,213.6,5.68652400,45.19803300,0,9,-255,0,-255,0,0,0,0,0,0,0,0
881,0,114,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
882,0,113,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
883,0,113,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
884,0,113,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
885,0,112,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
886,0,112,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
887,0,112,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
888,0,111,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
889,0,111,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
890,0,110,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
891,0,110,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
892,0,109,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
893,0,109,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
894,0,109,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
895,0,110,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
896,0,110,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
897,0,110,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
898,0,110,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
899,0,109,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
900,0,109,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
901,0,109,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
902,0,110,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
903,0,110,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
904,0,109,0.027,0,0,0,213.6,5.68652400,45.19803300,0,10,-255,0,-255,0,0,0,0,0,0,0,0
905,0,107,0.0274,0.288,0,0,213.6,5.68652400,45.19803300,0,9,-255,0,-255,0,0,0,0,0,0,0,0
